LAKE_ID,LOCATION_ID,LOCATION_TYPE,SAMPLE_TIME,DATA_PROVIDER,HS_HAB_STATUS,HS_HAB_STATUS_DATE,HFD_EXTENT,INFORMATION_TYPE
0707SKA0193,0707SKA0193_3509,SHORE,"10/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"7/14/2020, 1:24 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"7/21/2020, 2:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"7/28/2020, 12:13 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"8/4/2020, 12:15 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"8/10/2020, 1:09 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"8/11/2020, 1:10 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"8/12/2020, 1:18 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"8/18/2020, 1:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"8/25/2020, 11:15 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"9/1/2020, 1:06 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"9/8/2020, 12:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"9/15/2020, 2:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"9/22/2020, 1:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"9/29/2020, 1:49 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"10/6/2020, 12:37 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3509,SHORE,"10/13/2020, 11:34 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"9/12/2018, 8:00 PM",SKA,CONFIRMED,"9/13/2018, 8:00 PM",SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3510,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"8/4/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"8/11/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"8/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"8/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"9/8/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"9/16/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"9/23/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"9/30/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"10/8/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"10/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3510,SHORE,"10/12/2020, 5:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3511,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3511,SHORE,"8/5/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3511,SHORE,"8/12/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3511,SHORE,"8/20/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3511,SHORE,"8/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3511,SHORE,"8/31/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3511,SHORE,"9/22/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"7/6/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"7/13/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"8/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"8/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"9/1/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"9/8/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"7/12/2020, 4:56 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"7/19/2020, 12:10 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"8/2/2020, 3:28 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"8/16/2020, 5:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"8/23/2020, 3:42 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"8/30/2020, 3:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"9/6/2020, 1:23 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"9/13/2020, 12:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"9/20/2020, 12:27 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"9/27/2020, 1:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3512,SHORE,"10/4/2020, 11:02 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"7/22/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"8/4/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"8/11/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"8/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"8/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"9/1/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"9/8/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"9/22/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"9/29/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"10/6/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"10/13/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"7/12/2020, 4:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"7/21/2020, 6:45 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"7/25/2020, 5:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"8/2/2020, 1:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"8/9/2020, 4:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"8/16/2020, 4:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"8/23/2020, 5:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"8/28/2020, 5:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"9/7/2020, 5:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"9/12/2020, 6:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"9/20/2020, 6:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"9/27/2020, 6:15 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"10/3/2020, 5:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3513,SHORE,"10/11/2020, 5:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"7/20/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"8/5/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"8/20/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"9/3/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"7/12/2020, 4:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"7/21/2020, 6:45 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"7/25/2020, 5:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"8/2/2020, 12:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"8/9/2020, 1:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"8/16/2020, 4:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"8/23/2020, 5:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"8/28/2020, 10:22 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"9/7/2020, 4:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"9/12/2020, 6:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"9/20/2020, 5:45 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"9/27/2020, 6:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"10/3/2020, 5:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3514,SHORE,"10/11/2020, 5:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"8/4/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"8/19/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"8/24/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"9/7/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"9/22/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"7/13/2020, 11:06 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"7/21/2020, 10:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"7/27/2020, 9:49 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"8/4/2020, 6:59 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"8/10/2020, 10:18 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"8/24/2020, 8:49 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"9/6/2020, 11:26 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"9/14/2020, 12:34 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"9/25/2020, 12:43 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3516,SHORE,"10/5/2020, 12:21 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"7/24/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"8/10/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"8/20/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"6/17/2020, 7:28 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"7/14/2020, 1:27 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"7/30/2020, 2:40 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"8/10/2020, 3:05 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"8/13/2020, 11:19 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"8/21/2020, 11:05 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"9/8/2020, 1:04 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3517,SHORE,"9/28/2020, 6:41 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"7/13/2020, 11:22 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"7/20/2020, 10:19 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"7/27/2020, 8:17 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"8/3/2020, 5:42 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"8/10/2020, 9:19 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"8/17/2020, 7:49 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"8/24/2020, 1:18 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"9/25/2020, 5:39 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"9/28/2020, 3:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3519,SHORE,"10/13/2020, 7:10 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3520,SHORE,"7/21/2020, 12:59 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"7/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"7/27/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"8/4/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"8/11/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"8/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"8/26/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"9/8/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"9/20/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"9/22/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"9/29/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"7/13/2020, 12:21 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"7/21/2020, 2:15 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"7/27/2020, 9:52 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"8/8/2020, 4:55 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"8/9/2020, 10:00 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"8/16/2020, 12:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"8/23/2020, 12:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"8/31/2020, 12:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3521,SHORE,"9/8/2020, 4:13 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3523,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3523,SHORE,"7/30/2020, 8:20 PM",CSL,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3523,SHORE,"8/11/2020, 1:38 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"8/6/2018, 8:00 PM",SKA,CONFIRMED WITH HIGH TOXINS,"8/16/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3524,SHORE,"8/6/2018, 8:00 PM",SKA,CONFIRMED,"8/8/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3524,SHORE,"9/3/2018, 8:00 PM",SKA,CONFIRMED,"9/4/2018, 8:00 PM",SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3524,SHORE,"9/3/2018, 8:00 PM",SKA,CONFIRMED WITH HIGH TOXINS,"9/6/2018, 8:00 PM",SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3524,SHORE,"9/12/2018, 8:00 PM",SKA,CONFIRMED,"9/13/2018, 8:00 PM",SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3524,SHORE,"9/26/2018, 8:00 PM",SKA,CONFIRMED,"9/27/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3524,SHORE,"9/26/2018, 8:00 PM",SKA,CONFIRMED WITH HIGH TOXINS,"10/11/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3524,SHORE,"10/7/2018, 8:00 PM",SKA,CONFIRMED,"10/8/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3524,SHORE,"10/7/2018, 8:00 PM",SKA,CONFIRMED WITH HIGH TOXINS,"10/11/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3524,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
