LAKE_ID,LOCATION_ID,LOCATION_TYPE,SAMPLE_TIME,DATA_PROVIDER,HS_HAB_STATUS,HS_HAB_STATUS_DATE,HFD_EXTENT,INFORMATION_TYPE
0707SKA0193,0707SKA0193_3529,SHORE,"8/30/2020, 6:07 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/7/2020, 7:18 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/14/2020, 6:51 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/20/2020, 6:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/28/2020, 6:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"10/5/2020, 7:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"10/12/2020, 6:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/4/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/11/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/30/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"9/2/2019, 8:00 PM",SKA,CONFIRMED WITH HIGH TOXINS,"9/4/2019, 8:00 PM",SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3530,SHORE,"7/15/2020, 1:16 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/22/2020, 1:28 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/29/2020, 1:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/5/2020, 12:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/12/2020, 12:01 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/12/2020, 1:33 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/19/2020, 11:00 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/26/2020, 1:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"9/2/2020, 2:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"9/8/2020, 11:52 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"9/22/2020, 1:44 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"7/24/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"8/12/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"8/19/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"9/9/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"9/16/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"9/24/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"8/13/2020, 2:26 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"9/9/2020, 3:22 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"8/5/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"8/12/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"8/19/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"8/26/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"8/6/2020, 11:20 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"8/10/2020, 5:48 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"8/12/2020, 3:54 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"9/8/2020, 2:14 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"9/9/2020, 5:20 PM",SKA,NO BLOOM,,LARGE LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"9/15/2020, 3:19 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"9/22/2020, 2:01 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3532,SHORE,"9/28/2020, 4:27 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"8/4/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"8/11/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"8/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"8/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/1/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/8/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/15/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/22/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/29/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"10/6/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"10/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"7/6/2020, 6:08 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"7/13/2020, 4:43 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"7/21/2020, 8:22 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"7/27/2020, 3:21 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"8/4/2020, 12:21 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"8/10/2020, 7:32 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"8/18/2020, 2:10 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"8/25/2020, 5:02 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/1/2020, 4:14 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/8/2020, 11:17 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/15/2020, 12:56 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/22/2020, 1:29 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"9/30/2020, 5:46 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"10/6/2020, 12:37 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3533,SHORE,"10/13/2020, 11:53 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"7/15/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"7/30/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"8/4/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"8/11/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"8/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"8/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"9/2/2019, 8:00 PM",SKA,CONFIRMED WITH HIGH TOXINS,"9/2/2019, 8:00 PM",SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3534,SHORE,"9/8/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"9/16/2019, 8:00 PM",SKA,NO BLOOM,,SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"9/16/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"9/22/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"10/1/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"10/13/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"7/14/2020, 8:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"7/21/2020, 12:04 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"7/28/2020, 2:46 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"8/4/2020, 9:28 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"8/11/2020, 8:25 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"8/17/2020, 11:21 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"8/25/2020, 11:49 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"8/31/2020, 11:58 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"9/8/2020, 1:56 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"9/17/2020, 2:53 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"9/21/2020, 1:51 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"9/30/2020, 1:18 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3534,SHORE,"10/12/2020, 8:43 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"7/12/2020, 7:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"7/19/2020, 11:25 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"7/26/2020, 4:27 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"8/2/2020, 9:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"8/9/2020, 10:00 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"8/16/2020, 10:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"8/23/2020, 12:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"8/30/2020, 9:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"9/6/2020, 8:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"9/20/2020, 10:00 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"9/25/2020, 5:15 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"10/4/2020, 3:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3535,SHORE,"10/11/2020, 1:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_BEACH_1,SHORE,"8/5/2018, 8:00 PM",SKA,NO BLOOM,"8/5/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_BEACH_1,SHORE,"8/6/2020, 8:00 PM",DOH,SUSPICIOUS,"8/6/2020, 8:00 PM",NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_BEACH_3,SHORE,"8/6/2020, 8:00 PM",DOH,SUSPICIOUS,"8/6/2020, 8:00 PM",NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/15/2017, 8:00 PM",CSL,CONFIRMED WITH HIGH TOXINS,"9/23/2017, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"9/15/2017, 8:00 PM",CSL,CONFIRMED WITH HIGH TOXINS,"9/23/2017, 8:00 PM",LARGE LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"9/15/2017, 8:00 PM",CSL,CONFIRMED WITH HIGH TOXINS,"9/16/2017, 8:00 PM",LARGE LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"9/15/2017, 8:00 PM",CSL,CONFIRMED WITH HIGH TOXINS,"9/16/2017, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"9/15/2017, 8:00 PM",CSL,CONFIRMED WITH HIGH TOXINS,"9/16/2017, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"9/15/2017, 8:00 PM",CSL,CONFIRMED WITH HIGH TOXINS,"9/16/2017, 8:00 PM",LARGE LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"9/24/2017, 8:00 PM",CSL,CONFIRMED,"9/28/2017, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"8/1/2018, 8:00 PM",ESF,NO BLOOM,,NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"8/3/2018, 8:00 PM",SKA,CONFIRMED WITH HIGH TOXINS,"8/9/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"8/3/2018, 8:00 PM",SKA,CONFIRMED,"8/5/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"8/4/2018, 8:00 PM",SKA,CONFIRMED,"8/5/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"8/4/2018, 8:00 PM",SKA,CONFIRMED,"8/5/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"8/5/2018, 8:00 PM",SKA,NO BLOOM,"8/5/2018, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_C,CENTROID,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/2/2019, 8:00 PM",DEC,SUSPICIOUS,"9/3/2019, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/2/2019, 8:00 PM",PUB,SUSPICIOUS,"9/2/2019, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/5/2019, 8:00 PM",OTHER,NO BLOOM,,OPEN WATER,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/9/2019, 8:00 PM",PUB,NO BLOOM,,SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/15/2019, 8:00 PM",PUB,SUSPICIOUS,"9/15/2019, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/16/2019, 8:00 PM",DEC,SUSPICIOUS,"9/16/2019, 8:00 PM",OPEN WATER,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/20/2019, 8:00 PM",PUB,SUSPICIOUS,"9/22/2019, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"7/6/2020, 9:30 AM",PUB,NO BLOOM,"7/5/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"7/28/2020, 4:56 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"8/1/2020, 3:26 PM",PUB,NO BLOOM,"8/2/2020, 8:00 PM",LARGE LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/15/2020, 4:30 PM",PUB,CONFIRMED,"9/15/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/21/2020, 1:30 PM",PUB,CONFIRMED,"9/20/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/21/2020, 2:45 PM",PUB,CONFIRMED,"9/21/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/21/2020, 4:42 PM",SKA,CONFIRMED,"10/19/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/25/2020, 8:30 AM",PUB,CONFIRMED,"9/24/2020, 8:00 PM",LARGE LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/25/2020, 8:30 AM",PUB,CONFIRMED,"9/24/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/25/2020, 4:40 PM",PUB,CONFIRMED,"9/27/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_C,CENTROID,"9/25/2020, 4:40 PM",PUB,CONFIRMED,"9/27/2020, 8:00 PM",LARGE LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_CSL1,OTHER,"10/2/2017, 10:30 AM",CSL,CONFIRMED,"10/4/2017, 8:00 PM",WIDESPREAD/LAKEWIDE,ShoreBloom_Sample
0707SKA0193,0707SKA0193_CSL1,OTHER,"6/23/2019, 7:10 AM",CSL,NO BLOOM,"11/11/2019, 7:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL1,OTHER,"7/8/2019, 7:00 AM",CSL,NO BLOOM,"7/10/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL1,OTHER,"7/23/2019, 6:59 AM",CSL,NO BLOOM,"7/25/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL1,OTHER,"8/12/2019, 7:00 AM",CSL,NO BLOOM,"8/15/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL1,OTHER,"9/3/2019, 7:00 AM",CSL,CONFIRMED WITH HIGH TOXINS,"9/5/2019, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_CSL1,OTHER,"9/3/2019, 7:00 AM",CSL,NO BLOOM,"9/5/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL1,OTHER,"9/16/2019, 7:00 AM",CSL,NO BLOOM,"9/18/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL1,OTHER,"9/29/2019, 6:35 AM",CSL,NO BLOOM,"10/1/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL1,OTHER,"9/14/2020, 8:00 PM",CSL,NO BLOOM,,NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_CSL2,OTHER,"6/24/2019, 3:30 AM",CSL,NO BLOOM,"11/11/2019, 7:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL2,OTHER,"7/8/2019, 3:50 AM",CSL,NO BLOOM,"7/10/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL2,OTHER,"7/23/2019, 11:20 AM",CSL,NO BLOOM,"7/25/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL2,OTHER,"8/3/2019, 10:00 AM",CSL,NO BLOOM,"8/6/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL2,OTHER,"8/20/2019, 3:00 AM",CSL,NO BLOOM,"8/21/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL2,OTHER,"9/9/2019, 3:45 AM",CSL,NO BLOOM,"9/11/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL2,OTHER,"9/17/2019, 9:30 AM",CSL,NO BLOOM,"9/25/2019, 8:00 PM",NO BLOOM PRESENT,ShoreBloom_Sample
0707SKA0193,0707SKA0193_CSL2,OTHER,"9/17/2019, 9:30 AM",CSL,NO BLOOM,"9/19/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0193_CSL2,OTHER,"10/2/2019, 4:20 AM",CSL,NO BLOOM,"10/2/2019, 8:00 PM",NOT REPORTED,Epilimnion_Sample
0707SKA0193,0707SKA0196_3504,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
